Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,242,50,T:System.Windows.Controls.DataGrid,,,,,DgvReqlist
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,234,48,T:System.Windows.Controls.Button,,,,,BtnNext
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,226,48,T:System.Windows.Controls.Button,,,,,BtnPlayPause
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,218,48,T:System.Windows.Controls.Button,,,,,BtnBack
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,210,48,T:System.Windows.Controls.Border,,,,,BorderPlayerControls
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,202,48,T:System.Windows.Controls.Button,,,,,BtnPlayerControlsVisibility
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,194,64,T:System.Windows.Controls.DataGridTemplateColumn,,,,,colDeleteButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,186,60,T:System.Windows.Controls.DataGridTextColumn,,,,,ColRequester
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,178,60,T:System.Windows.Controls.DataGridTextColumn,,,,,ColLength
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,170,60,T:System.Windows.Controls.DataGridTextColumn,,,,,ColTitle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,162,60,T:System.Windows.Controls.DataGridTextColumn,,,,,ColArtist
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,154,60,T:System.Windows.Controls.DataGridTextColumn,,,,,ColQueueId
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,146,50,T:System.Windows.Controls.DataGrid,,,,,dgv_Queue
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,138,50,T:System.Windows.Controls.CheckBox,,,,,CheckColAction
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,130,50,T:System.Windows.Controls.CheckBox,,,,,CheckColRequester
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,122,50,T:System.Windows.Controls.CheckBox,,,,,CheckColLength
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,114,50,T:System.Windows.Controls.CheckBox,,,,,CheckColTitle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,106,50,T:System.Windows.Controls.CheckBox,,,,,CheckColArtist
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,98,50,T:System.Windows.Controls.CheckBox,,,,,CheckColQueueID
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,90,52,T:System.Windows.Controls.StackPanel,,,,,stackCols
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,82,50,T:System.Windows.Controls.Expander,,,,,DropDownCols
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,74,48,T:System.Windows.Controls.Button,,,,,BtnClearQueue
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,66,51,T:System.Windows.Controls.TextBlock,,,,,tbFontSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,58,48,T:System.Windows.Controls.Button,,,,,btnFontSizeUp
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\Window_Queue.g.i.cs,50,48,T:System.Windows.Controls.Button,,,,,btnFontSizeDown
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,634,8,T:System.Windows.RoutedEventArgs,,,,,"private void ReqlistDelete_OnClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,639,12,T:System.Windows.Controls.DataGrid,,,,,RequestObject req = (RequestObject)DgvReqlist.SelectedItem;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,639,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,RequestObject req = (RequestObject)DgvReqlist.SelectedItem;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,637,12,T:System.Windows.Controls.DataGrid,,,,,if (DgvReqlist.SelectedItem == null)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,637,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,if (DgvReqlist.SelectedItem == null)                  return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,614,8,T:System.Windows.RoutedEventArgs,,,,,"private void BtnPlayerControlsVisibility_OnClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,628,16,T:System.Windows.Controls.Button,,,,,BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronDown };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,628,16,P:System.Windows.Controls.ContentControl.Content,,,,,BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronDown };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,627,16,T:System.Windows.Thickness,,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,627,16,"M:System.Windows.Thickness.#ctor(System.Double,System.Double,System.Double,System.Double)",,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,627,16,T:System.Windows.Controls.Button,,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,627,16,T:System.Windows.Thickness,,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,627,16,P:System.Windows.FrameworkElement.Margin,,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,626,16,T:System.Windows.Visibility,,,,,BorderPlayerControls.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,626,16,T:System.Windows.Visibility,,,,,BorderPlayerControls.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,626,16,F:System.Windows.Visibility.Visible,,,,,BorderPlayerControls.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,626,16,T:System.Windows.Controls.Border,,,,,BorderPlayerControls.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,626,16,T:System.Windows.Visibility,,,,,BorderPlayerControls.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,626,16,P:System.Windows.UIElement.Visibility,,,,,BorderPlayerControls.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,620,16,T:System.Windows.Controls.Button,,,,,BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronUp };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,620,16,P:System.Windows.Controls.ContentControl.Content,,,,,BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronUp };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,619,16,T:System.Windows.Thickness,,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,619,16,"M:System.Windows.Thickness.#ctor(System.Double,System.Double,System.Double,System.Double)",,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,619,16,T:System.Windows.Controls.Button,,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,619,16,T:System.Windows.Thickness,,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,619,16,P:System.Windows.FrameworkElement.Margin,,,,,"BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,618,16,T:System.Windows.Visibility,,,,,BorderPlayerControls.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,618,16,T:System.Windows.Visibility,,,,,BorderPlayerControls.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,618,16,F:System.Windows.Visibility.Collapsed,,,,,BorderPlayerControls.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,618,16,T:System.Windows.Controls.Border,,,,,BorderPlayerControls.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,618,16,T:System.Windows.Visibility,,,,,BorderPlayerControls.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,618,16,P:System.Windows.UIElement.Visibility,,,,,BorderPlayerControls.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,616,12,T:System.Windows.Visibility,,,,,"if (BorderPlayerControls.Visibility == Visibility.Visible)              {                  BorderPlayerControls.Visibility = Visibility.Collapsed;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronUp };                  Settings.SpotifyControlVisible = false;              }              else              {                  BorderPlayerControls.Visibility = Visibility.Visible;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronDown };                  Settings.SpotifyControlVisible = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,616,12,T:System.Windows.Visibility,,,,,"if (BorderPlayerControls.Visibility == Visibility.Visible)              {                  BorderPlayerControls.Visibility = Visibility.Collapsed;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronUp };                  Settings.SpotifyControlVisible = false;              }              else              {                  BorderPlayerControls.Visibility = Visibility.Visible;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronDown };                  Settings.SpotifyControlVisible = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,616,12,F:System.Windows.Visibility.Visible,,,,,"if (BorderPlayerControls.Visibility == Visibility.Visible)              {                  BorderPlayerControls.Visibility = Visibility.Collapsed;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronUp };                  Settings.SpotifyControlVisible = false;              }              else              {                  BorderPlayerControls.Visibility = Visibility.Visible;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronDown };                  Settings.SpotifyControlVisible = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,616,12,T:System.Windows.Controls.Border,,,,,"if (BorderPlayerControls.Visibility == Visibility.Visible)              {                  BorderPlayerControls.Visibility = Visibility.Collapsed;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronUp };                  Settings.SpotifyControlVisible = false;              }              else              {                  BorderPlayerControls.Visibility = Visibility.Visible;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronDown };                  Settings.SpotifyControlVisible = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,616,12,T:System.Windows.Visibility,,,,,"if (BorderPlayerControls.Visibility == Visibility.Visible)              {                  BorderPlayerControls.Visibility = Visibility.Collapsed;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronUp };                  Settings.SpotifyControlVisible = false;              }              else              {                  BorderPlayerControls.Visibility = Visibility.Visible;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronDown };                  Settings.SpotifyControlVisible = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,616,12,P:System.Windows.UIElement.Visibility,,,,,"if (BorderPlayerControls.Visibility == Visibility.Visible)              {                  BorderPlayerControls.Visibility = Visibility.Collapsed;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 6);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronUp };                  Settings.SpotifyControlVisible = false;              }              else              {                  BorderPlayerControls.Visibility = Visibility.Visible;                  BtnPlayerControlsVisibility.Margin = new Thickness(0, 0, 20, 22);                  BtnPlayerControlsVisibility.Content = new PackIconBootstrapIcons                  { Kind = PackIconBootstrapIconsKind.ChevronDown };                  Settings.SpotifyControlVisible = true;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,611,12,T:System.Windows.Controls.Button,,,,,BtnPlayPause.Content = grd;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,611,12,P:System.Windows.Controls.ContentControl.Content,,,,,BtnPlayPause.Content = grd;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,608,12,T:System.Windows.Controls.UIElementCollection,,,,,grd.Children.Add(!isPlaying                  ? new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.PauseFill }                  : new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.PlayFill });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,608,12,P:System.Windows.Controls.Panel.Children,,,,,grd.Children.Add(!isPlaying                  ? new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.PauseFill }                  : new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.PlayFill });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,608,12,M:System.Windows.Controls.UIElementCollection.Add(System.Windows.UIElement),,,,,grd.Children.Add(!isPlaying                  ? new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.PauseFill }                  : new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.PlayFill });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,607,16,T:System.Windows.Thickness,,,,,"grd.Margin = new Thickness(0, 0, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,607,16,"M:System.Windows.Thickness.#ctor(System.Double,System.Double,System.Double,System.Double)",,,,,"grd.Margin = new Thickness(0, 0, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,607,16,T:System.Windows.Thickness,,,,,"grd.Margin = new Thickness(0, 0, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,607,16,P:System.Windows.FrameworkElement.Margin,,,,,"grd.Margin = new Thickness(0, 0, 0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,604,12,T:System.Windows.Controls.Grid,,,,,Grid grd = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,604,12,M:System.Windows.Controls.Grid.#ctor,,,,,Grid grd = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,564,8,T:System.Windows.RoutedEventArgs,,,,,"private async void BtnPlayPause_OnClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,538,8,T:System.Windows.RoutedEventArgs,,,,,"private async void BtnNext_OnClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,475,8,T:System.Windows.RoutedEventArgs,,,,,"private async void BtnBack_OnClick(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,471,8,T:System.Windows.Controls.AddingNewItemEventArgs,,,,,"private void Dgv_Queue_AddingNewItem(object sender, AddingNewItemEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,463,24,P:System.Windows.Controls.ContentControl.Content,,,,,button.Content = request.IsLiked ?                              new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.HeartFill } :                              new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.Heart };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,461,20,P:System.Windows.FrameworkElement.Tag,,,,,"if (button.Tag != null && button.Tag.ToString() == ""like"")                      {                          button.Content = request.IsLiked ?                              new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.HeartFill } :                              new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.Heart };                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,461,20,P:System.Windows.FrameworkElement.Tag,,,,,"if (button.Tag != null && button.Tag.ToString() == ""like"")                      {                          button.Content = request.IsLiked ?                              new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.HeartFill } :                              new PackIconBootstrapIcons { Kind = PackIconBootstrapIconsKind.Heart };                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,453,16,T:System.Windows.Controls.DataGrid,,,,,DataGridRow row = (DataGridRow)dgv_Queue.ItemContainerGenerator.ContainerFromIndex(rowIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,453,16,T:System.Windows.Controls.ItemContainerGenerator,,,,,DataGridRow row = (DataGridRow)dgv_Queue.ItemContainerGenerator.ContainerFromIndex(rowIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,453,16,P:System.Windows.Controls.ItemsControl.ItemContainerGenerator,,,,,DataGridRow row = (DataGridRow)dgv_Queue.ItemContainerGenerator.ContainerFromIndex(rowIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,453,16,T:System.Windows.DependencyObject,,,,,DataGridRow row = (DataGridRow)dgv_Queue.ItemContainerGenerator.ContainerFromIndex(rowIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,453,16,M:System.Windows.Controls.ItemContainerGenerator.ContainerFromIndex(System.Int32),,,,,DataGridRow row = (DataGridRow)dgv_Queue.ItemContainerGenerator.ContainerFromIndex(rowIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,452,16,T:System.Windows.Controls.DataGrid,,,,,int rowIndex = dgv_Queue.Items.IndexOf(request);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Views\Window_Queue.xaml.cs,452,16,T:System.Windows.Controls.ItemCollection,,,,,int rowIndex = dgv_Queue.Items.IndexOf(request);
